id,name,max_points,is_manual,deadline_at,text
112b68c5-3597-41de-be3d-9bd31fbd4a6c,Sorting Pancakes,5753,True,2022-10-19 19:23,"Dignissimos id inventore, qui ex fugiat ipsa voluptate quibusdam aperiam maxime tempore id numquam eius, exercitationem fugit repellat nisi tempora qui consequuntur, animi facilis sed alias qui nihil cupiditate corrupti incidunt? Nostrum earum corrupti deserunt et quibusdam itaque iste dolorem vel, fuga praesentium aliquid, cum quis ea sed ut velit quod voluptatibus assumenda labore consectetur reiciendis, nulla enim quis facere natus corrupti beatae, quasi nemo aliquid. Tenetur reiciendis quaerat nisi voluptate magnam autem ab rem a quas provident, non nulla aut voluptatum voluptas, rem accusantium distinctio quidem suscipit soluta voluptatem temporibus nobis molestiae, nobis adipisci accusantium assumenda velit ullam veniam, impedit minus voluptate pariatur illo corporis quasi vero et?"
fab8cf64-cdc5-4c03-b70f-6926a4fca77a,Vlad and Unfinished Business,15946,False,2022-10-08 19:23,"Ea optio autem aut exercitationem a natus error est, quod modi itaque, nesciunt architecto sit laborum earum dolore, aperiam enim sit ipsum, animi dicta necessitatibus laborum. Numquam ducimus alias, doloribus architecto modi officia fugiat?"
bce523f9-a9f2-457d-8834-8396cbbe6720,"Replace With the Previous, Minimize",1830,True,2022-10-11 19:23,"Minus facere alias sit quibusdam aperiam quidem repellat animi, fuga officiis reprehenderit omnis dolores tempora nihil consequatur necessitatibus placeat eum esse, ratione perspiciatis cum eligendi aliquid ea vero quia nostrum commodi, quasi nesciunt quos accusantium asperiores exercitationem ratione. Fuga optio ipsa magnam dicta, atque odit inventore sunt perspiciatis deserunt harum quisquam ab excepturi, odio molestiae ducimus quis sed corrupti ipsum aliquam cupiditate praesentium, minima veritatis excepturi sed quam repudiandae debitis?"
1138699e-406d-4dcd-9e91-7dc42d5cfa06,Vertical Paths,6829,True,2022-12-13 19:23,"Maxime nesciunt porro sunt totam sapiente provident consequuntur aut nemo, facere soluta voluptates incidunt quaerat explicabo exercitationem, doloribus voluptatem rerum labore necessitatibus eius? Nam minima itaque reiciendis odio quo nulla enim ratione, deserunt ad adipisci odit magni dignissimos veritatis, voluptatem natus officiis dolor eos facere vero? Numquam impedit adipisci veritatis ipsum voluptates quibusdam, maxime laudantium quasi commodi quod qui eligendi atque ex doloremque nobis, possimus et vitae dolor dolores nulla illum debitis neque eius, animi amet odit voluptas, tenetur blanditiis numquam ut exercitationem assumenda in maiores eligendi mollitia expedita quod?"
1bc4938b-bd48-441d-b757-75a8a8970177,Detective Task,252,True,2022-10-22 19:23,"Voluptate consequatur sint corporis error ratione, reprehenderit consequatur sit quo aut laudantium cum modi eaque, possimus rem nobis ullam quibusdam similique animi error odio voluptates fugit omnis, eius exercitationem adipisci veritatis dicta reiciendis natus culpa inventore, nesciunt mollitia cumque fugiat accusamus? Libero voluptates repellendus quibusdam ipsum assumenda natus consequatur, quos consequatur ullam, laudantium perferendis blanditiis ipsam doloribus, beatae quasi optio dolor voluptatum dignissimos repudiandae earum rem totam animi. Consequatur obcaecati amet omnis nulla temporibus quod sequi dolores exercitationem voluptatem error, vero nostrum eveniet maxime, possimus laborum illum asperiores labore sit officiis reprehenderit vel eligendi, voluptates magni illum vel ipsam dolores molestiae quae exercitationem est rerum dolor, dolores cumque totam quam pariatur labore aut minima quo. Illum repellat quo cum similique adipisci officiis laudantium, esse officiis assumenda similique hic nihil praesentium?"
ab517fbd-c37c-41df-b357-903cf8af4d07,Make It Increasing,10902,True,2022-11-01 19:23,"Tenetur sequi similique voluptatem, et saepe a ut quaerat reprehenderit fugit temporibus quis earum? Recusandae id sequi quibusdam eveniet cum sit unde commodi odit laboriosam velit, omnis ratione praesentium hic voluptatum ab deserunt magni fugiat numquam recusandae porro, facere sequi doloremque aspernatur sed architecto saepe nam molestiae, possimus voluptates saepe magni totam maiores accusamus sit quo eveniet natus fugiat, expedita maiores saepe aliquam praesentium."
b9c4f9da-3c32-491e-a34b-3bbcf5b2def1,Food for Animals,13360,False,2022-12-27 19:23,"Officiis voluptatum vero delectus, reprehenderit praesentium ratione sapiente vero, reiciendis nesciunt unde nobis tempora eaque excepturi nulla soluta eligendi. Reiciendis perferendis ratione debitis quod fugiat facere nisi voluptatibus, quisquam atque eveniet hic, exercitationem alias voluptatum atque, animi velit reiciendis sapiente et iure, nulla natus porro temporibus cupiditate eaque repellat ipsam maxime. Porro sed possimus vero reiciendis amet necessitatibus deserunt, distinctio eveniet id ea corporis totam quia laudantium sint, accusamus nobis placeat labore quaerat, vel molestias illum magnam laudantium reprehenderit? Dicta maxime reprehenderit voluptatum corrupti, aperiam maxime harum non?"
60a5b824-83c2-4374-b23b-4fe3d7749810,Remove Directed Edges,19388,True,2022-12-03 19:23,"Tempore voluptatibus optio doloremque odio deleniti quam odit, mollitia explicabo officiis excepturi temporibus eaque eveniet corporis hic facilis repellendus, eveniet incidunt obcaecati saepe consequatur beatae? Vitae perferendis dicta tempore numquam nesciunt sit nobis rerum, expedita error maxime."
1c8d3ea0-e923-41f2-ae7c-e9cb0dcb31f5,Desktop Rearrangement,18424,False,2022-12-05 19:23,"Laudantium odit vitae soluta voluptas eaque dignissimos natus fugiat quos perspiciatis, consequuntur vel voluptatibus commodi nemo, excepturi suscipit quia rem tenetur. In modi dolorem aut dolore ipsum hic fugiat quod numquam sequi, obcaecati in veniam tempora nostrum incidunt pariatur recusandae dicta, odit quod laudantium quaerat et similique vel expedita accusamus iure? Voluptatem nobis sed maxime possimus perspiciatis cum, ad velit eaque aliquid eligendi eveniet quas animi, rem dolore nobis quod sunt quidem officia blanditiis deleniti?"
f0c15934-b430-44e1-9c59-11f52d8e1dd1,Breaking the Wall,17658,False,2022-10-07 19:23,"Sapiente veritatis ab error placeat sit facere obcaecati quaerat vel laboriosam, laudantium natus optio voluptatum fugit? Minus maiores ipsum ullam vitae consequatur, assumenda aliquid consequuntur soluta voluptatum."
b64e743d-d540-4653-8f8f-a59268a6258c,A-B-C Sort,19922,True,2022-12-22 19:23,"Excepturi error enim aut modi delectus ab omnis soluta laudantium maiores, voluptatibus odit amet dicta, eius error dignissimos odio cumque consequuntur maxime laudantium. Vel optio maxime nisi dicta illum accusantium sint similique cumque, facilis dolores accusantium molestiae sapiente voluptas quidem id dolorum harum pariatur, ducimus facere possimus eveniet alias esse officiis voluptatibus, accusantium reiciendis quis aut eveniet maxime, fuga dicta minus ipsam unde aspernatur voluptatum voluptas? Iusto incidunt inventore id impedit esse nam debitis vero minus sint commodi, inventore architecto consectetur laborum, aut impedit fugiat sequi repellendus."
734b4fe4-5752-4056-a85b-e3a1ae0051c7,Infinite Replacement,3707,False,2022-11-29 19:23,"Quis exercitationem repellat distinctio molestias tempora iste alias esse voluptate, amet assumenda animi ratione soluta, assumenda cum consequuntur doloribus perspiciatis ut aut voluptas nobis labore libero. Voluptates eaque minus praesentium veniam odio dignissimos, pariatur et iusto amet saepe tenetur doloribus rem inventore. Deserunt dignissimos atque, porro officia nulla molestias soluta explicabo iure accusantium voluptas atque quisquam, nesciunt cum praesentium esse magni. Saepe adipisci eius expedita, impedit totam neque sapiente illo cum atque modi esse amet quidem earum."
8202be23-6fdf-439e-9a63-90b2b9bf5aa7,Dictionary,1911,False,2022-09-21 19:23,"Rem cum quis magni fuga amet cupiditate nisi nulla labore eveniet impedit, esse quod odit officia accusamus culpa, nobis debitis dolores dignissimos natus architecto eum placeat sunt sequi soluta, iure non debitis a alias cum asperiores aperiam, sunt perspiciatis officiis consequuntur ex doloremque dolorem omnis sapiente laudantium ratione odio? Dicta quibusdam iste quae, deleniti quis laborum quod, alias nulla explicabo placeat facere sed provident beatae illum voluptatem autem? Minima placeat obcaecati quasi aut reprehenderit incidunt id culpa, architecto nobis repellendus, veritatis debitis excepturi possimus harum quas quasi inventore ipsum quaerat?"
d591f9e1-4c8a-472a-b515-9cf66e4df347,Number Transformation,5455,True,2022-09-22 19:23,"Labore ad esse sunt temporibus qui porro, suscipit sint delectus dolorem voluptas aliquid illo totam amet nam ullam, voluptatibus at minus nemo rem similique odio nisi. Autem consectetur ipsum, aperiam soluta officiis obcaecati voluptatibus omnis vero distinctio animi aliquid nobis, explicabo cumque dolore vel, dolorum eum aliquam eligendi."
41b73f51-a9c6-470d-8696-afad1274e599,Anti-Theft Road Planning,3250,False,2022-10-18 19:23,"Harum est aspernatur incidunt, unde at velit nihil sed porro consectetur modi tempora molestiae quod amet, inventore numquam sunt ipsam reiciendis ad eveniet aliquid illo? Alias doloribus magni, beatae ipsa quisquam facere sunt modi dolores accusantium, nulla accusamus delectus velit, modi officiis magnam. Ipsam eaque eius, aut facilis esse inventore nisi molestiae sed. Harum sequi deserunt, vel minima debitis itaque necessitatibus ipsam odit perferendis voluptas?"
4c5e563a-5060-4cbd-bb90-df81b4e16310,Power or XOR?,2750,False,2022-11-02 19:23,"Quam repellat accusantium sunt laborum, quas molestiae itaque neque atque ab maiores consectetur quaerat nulla mollitia. Eum non ex vel harum maiores eaque totam ea, sequi quisquam quis aut exercitationem distinctio beatae, earum eligendi magni delectus, dolorem quia inventore aliquid? Corrupti accusamus quas unde maxime quo odit nemo, consectetur consequatur porro ipsum, dolorum fugit eveniet molestiae facilis asperiores mollitia fuga sint inventore, fugiat quos sed repellendus voluptate quo."
ccbb3cad-63f4-4eb6-aae3-51e1630f2cf5,Lost Arithmetic Progression,2000,True,2022-10-09 19:23,"Maiores et ipsa, est ullam nobis ipsam corrupti nesciunt blanditiis architecto explicabo totam, esse iure ratione excepturi placeat mollitia voluptatem sit odio voluptas nobis aliquam, commodi dolor ab facilis sed iusto rem impedit harum debitis deserunt. Obcaecati ut modi ipsum sed accusantium laboriosam earum impedit, quam optio doloribus corrupti vel nostrum eum ut in laborum, dicta adipisci nisi libero corporis animi quod? Provident impedit laborum perferendis architecto dolorem saepe, earum voluptates molestias culpa nemo enim ex odio quaerat quibusdam recusandae ratione, provident tenetur modi voluptate perferendis ab amet repellendus porro id veniam, necessitatibus tempore quibusdam nesciunt debitis repellendus molestias atque, illum impedit asperiores vitae magni voluptatibus pariatur vero provident?"
1df63573-53db-4f52-935d-26ca662214a3,Palindrome Basis,1500,True,2022-11-12 19:23,"Incidunt assumenda similique saepe accusantium ad, dolores exercitationem sint expedita eum recusandae ad voluptas numquam vitae soluta molestiae. Nostrum assumenda facilis neque dolorum voluptate expedita, ducimus officia reprehenderit debitis sapiente at quod voluptas repellendus culpa pariatur, ad est laboriosam itaque totam dignissimos dolorem nesciunt, est consequatur voluptas exercitationem illo?"
8766249e-98b2-4763-978e-f692bb41e818,A Perfectly Balanced String?,750,False,2022-11-19 19:23,"Ducimus mollitia et ipsum, impedit tempore distinctio, corporis id dolorum ipsa consequatur error iure, aut velit pariatur doloribus eum? Amet voluptate veniam debitis qui dolor expedita, dolorum ducimus fugiat soluta voluptas ex inventore aspernatur id, natus saepe architecto doloremque tenetur quae ratione maxime dolor debitis nam. Ad necessitatibus ex dolorum officia eum aut, quibusdam nobis vitae necessitatibus magni at architecto optio quo enim voluptate quaerat? Eligendi repellat voluptatum temporibus ex optio enim et quas itaque, voluptate ratione soluta, voluptatibus ipsa suscipit distinctio?"
209ba0dd-c1e1-47d5-b489-f9c684112d15,Subtle Substring Subtraction,500,True,2022-12-03 19:23,"Necessitatibus cupiditate accusamus explicabo soluta iusto ullam ipsum, sit maiores fuga harum facilis vitae iusto, veritatis commodi beatae magni ab non illum aliquam, aspernatur veniam maiores neque iusto optio perspiciatis aperiam minima animi. Eum asperiores temporibus recusandae blanditiis minima tempora consequatur eaque perferendis, aperiam voluptate sint veniam, quaerat magnam quidem vel libero doloremque cum eveniet iure sint eaque voluptatem, vel voluptatem libero ea natus voluptatibus."
6da6d4bf-b1ac-456e-9eb9-68b78291ffeb,PermutationForces,4000,False,2022-09-27 19:23,"Quibusdam unde voluptatibus vel id, error similique nobis inventore dolore repellendus vitae nisi optio cumque reiciendis quam, omnis facere a vel, facilis praesentium sed ducimus. Ad distinctio velit in minus tenetur architecto magnam provident impedit, eum velit voluptatum praesentium explicabo possimus? A magnam exercitationem sequi, neque non error sapiente ipsam tempore vitae quis atque provident, aspernatur necessitatibus eligendi commodi, esse minima dicta ab cupiditate facere, omnis quia repellat culpa harum? Ullam consequatur fugit nemo, itaque numquam aut quod?"
6c9ecc6c-5880-4894-9a35-a96ec4739b38,Zigu Zagu,3000,False,2022-11-01 19:23,"Voluptatem tempora molestiae sed totam ratione veniam, sequi perspiciatis neque nisi quia impedit. Assumenda veniam rem necessitatibus natus quas quam tempora quae similique numquam incidunt, sapiente tempore amet distinctio temporibus. Fugit at earum voluptatum veritatis dicta quasi qui ab distinctio vitae, tenetur commodi nesciunt totam, dolorum labore corporis earum aperiam cumque?"
ac319066-f7f2-496f-ad35-d5ac43767372,Cross Xor,2750,True,2022-12-02 19:23,"Molestias repellendus sit dolore possimus rerum quibusdam ipsam qui, laboriosam non quaerat dicta, ullam ipsa commodi eos magni quidem nam, quibusdam qui amet totam ullam, distinctio assumenda laborum unde? Quaerat perferendis quia quae consequuntur, sed odio rem ad velit adipisci tenetur fugiat quae blanditiis. Quia quisquam adipisci porro sed et aliquam similique sit ducimus optio rerum, facilis accusamus nobis illum non eius cumque inventore itaque deleniti quidem."
2d0324c3-d129-4a75-929b-ddf2b11009dc,Checker for Array Shuffling,1250,True,2022-10-29 19:23,"Laborum esse minima eum ea in hic, explicabo perferendis odit tenetur perspiciatis corporis praesentium? Velit nam autem quisquam quam nobis tempora unde, est debitis atque aspernatur deleniti laboriosam delectus tenetur quibusdam iste illo fugit, temporibus officia commodi soluta. Dolores minus exercitationem unde sed, eveniet veniam officiis temporibus dignissimos, soluta commodi aperiam laboriosam officia quisquam, doloribus accusantium aliquam sunt modi enim temporibus tempora molestiae."
6ef2cbc0-e844-40a6-90b3-9058bfed4993,Array Shuffling,1250,True,2022-10-27 19:23,"Odit officiis nisi neque voluptatibus quia eligendi a sit beatae, laborum est amet. Voluptatem voluptas sit quas accusamus porro perferendis earum ratione nobis dolores magnam, cumque nisi dolor et suscipit consequuntur eum numquam vero perferendis fugit magni?"
0de8b705-f780-4cec-8efd-9899d1a1cb76,notepad.exe,1500,False,2022-12-15 19:23,"Molestiae suscipit ipsam ducimus culpa debitis consectetur ipsa, eaque aspernatur dolor tempora eos? Eum aut rerum necessitatibus, error debitis reiciendis maxime, deserunt sequi maiores dignissimos corrupti, tempora accusantium in sed animi dolore reprehenderit vitae laboriosam tempore dicta?"
ed2741c1-ccb7-4f24-bdd2-479422b3123f,Cyclic Rotation,1000,True,2022-11-12 19:23,"Aliquid laboriosam accusamus, quia maxime odit alias illo aperiam unde? Accusantium fugit eos veritatis eaque rerum corporis repellat quasi assumenda inventore ratione, voluptas quidem placeat at animi itaque ducimus earum dolore autem quo inventore, accusamus quis laboriosam praesentium, soluta deleniti ab ullam veritatis accusantium nobis repellendus nulla sit, in numquam alias facilis debitis. Dignissimos in inventore possimus velit aspernatur illo, fuga ab similique excepturi officia rerum corporis, laborum ullam libero obcaecati quod perferendis dignissimos, animi molestiae sit, deleniti ducimus voluptatibus debitis placeat eos vel? Velit odit similique eius, amet delectus repellendus debitis molestiae, nihil voluptatibus quam, possimus amet quod aliquid error voluptas provident modi ratione ab culpa, optio sunt fugit a explicabo aut quidem ut."
767678b5-2340-4719-a81a-cdd9877c4201,Unequal Array,750,False,2022-09-19 19:23,"Voluptas libero et earum laudantium quibusdam officia nemo, eius consequuntur ex voluptas iste cupiditate distinctio a repellat alias minima, quisquam neque soluta officia, similique aut nostrum corporis qui beatae ut dignissimos. Libero atque natus voluptatibus nisi asperiores impedit, incidunt sint voluptas modi amet hic consequatur dolorem corporis aperiam eius unde? Earum excepturi animi, molestiae obcaecati labore accusamus voluptatibus enim dolorum blanditiis similique et velit, quisquam necessitatibus sunt id magnam saepe reprehenderit libero ex porro? Ratione pariatur velit quia, voluptatem aliquid nam ea dolorem provident quae facilis, voluptatem qui veritatis?"
e6d51c2c-8379-4804-a2cd-12d4cac8ded4,I love AAAB,500,False,2022-11-24 19:23,"Fuga ipsum saepe ad recusandae accusamus aliquid quam eligendi ducimus sapiente, repellat unde similique illum sit vitae veniam pariatur tempora dolores dolorem, dolor odit deleniti incidunt illum, tempore quibusdam mollitia quasi perspiciatis repellendus inventore similique id. Voluptate eveniet modi cum cupiditate labore consectetur nisi deserunt nostrum nihil, et iste repellendus pariatur labore ullam excepturi ab dolor voluptatibus consequuntur sapiente, ducimus pariatur ab sed perferendis placeat molestias itaque sunt voluptatem, obcaecati qui eveniet reprehenderit officiis consectetur officia, quasi id facere ducimus quas ipsum dolorum."
e66568db-5915-4dea-ad13-0bfe9e284279,Log Chopping,250,False,2022-12-14 19:23,"Iure omnis mollitia animi, earum consequatur aperiam, hic suscipit debitis nesciunt quisquam et quo enim esse quasi eveniet mollitia, expedita blanditiis sed molestias deleniti maxime qui debitis ea excepturi, iste minus nisi in obcaecati? Ea dolor quae fugit mollitia rerum perspiciatis molestias amet quasi ipsum cupiditate, aliquam temporibus esse dolorum velit distinctio exercitationem tempora eligendi, alias deleniti error perferendis iure sed vitae in debitis, ratione beatae et inventore illum unde vero. Similique illo ab ipsa velit magnam mollitia neque ea, velit aliquam incidunt expedita tenetur ad ipsa. Ullam dolore laudantium ducimus facere molestias animi, omnis aspernatur id maxime non architecto dolor ab esse corrupti est, deleniti nemo quos."
a6e1198c-e5e8-4a25-a3e6-882a1b07dad2,Permutation Counting,16654,False,2022-11-11 19:23,"Quaerat ducimus id voluptatum earum velit magnam distinctio sit, minus repudiandae ex ad et dicta eaque sequi corporis, aut vel repudiandae laudantium quia eum minus vitae cupiditate libero eligendi ab, dolores labore modi consequuntur autem, deserunt a consequatur accusantium. Libero natus omnis, molestiae illo deleniti distinctio, consequuntur harum ad nihil vero facilis consequatur, ratione voluptates consectetur?"
43c17da1-52f2-424c-b1cd-29a4a390a234,Preorder,4821,False,2022-10-13 19:23,"Doloremque illum molestias asperiores cumque, saepe hic ab expedita odio iusto tempore fugit rerum, pariatur inventore esse ratione sapiente maxime repudiandae quis porro sint deserunt? Minus nam eos nisi reprehenderit, eligendi perferendis ipsum sint magnam velit voluptates, vel incidunt vitae sit et laudantium delectus enim cumque at provident. Accusantium nobis dolore, quae asperiores doloribus assumenda magni quod deserunt reprehenderit adipisci deleniti sit sed, adipisci perspiciatis blanditiis consectetur impedit minus accusantium sapiente optio, distinctio itaque repudiandae pariatur quis quidem praesentium hic sit optio harum odit? Nemo labore impedit corrupti architecto nesciunt quam omnis expedita eligendi ex nisi, repellendus quidem ipsum aperiam nostrum neque tenetur sunt quasi vitae, excepturi iste minima cum hic tempore."
5c5ddf68-2d18-4f61-aab1-2c6890eda3f4,Insert a Progression,11333,True,2022-12-25 19:23,"Quasi praesentium id eos culpa magnam ipsam pariatur nisi aut, natus cum eaque quisquam provident laboriosam voluptas illo sunt dicta. A obcaecati nesciunt temporibus inventore voluptatem officia numquam enim nostrum veniam quasi, aliquid sed deleniti quasi dolor iure similique quis animi, assumenda veritatis perspiciatis accusantium libero ab voluptates temporibus pariatur ut molestias, voluptate mollitia quas totam hic. Dicta facilis aperiam quo iusto hic ex quis totam corporis cum porro, at dolore et maiores voluptate officiis culpa fugiat veniam, modi facere expedita beatae doloremque qui eligendi velit, temporibus odit dolorum ea eum facere in quas."
8cae345f-6dbf-4bdd-a9ff-2952a9ffb86f,Dolce Vita,7993,True,2022-10-16 19:23,"Nulla facilis fugiat eaque inventore ex voluptatum consequuntur ipsum ducimus ullam, consequuntur autem facilis ipsam eligendi veniam minima quos error, nostrum ab dicta. A expedita minus, qui rerum consequatur sint praesentium omnis voluptates cumque eligendi magnam temporibus doloremque, quaerat natus laborum dolorem blanditiis itaque animi perspiciatis tempora facilis, quis quidem possimus sed doloribus necessitatibus provident, corporis fuga quidem nam modi debitis quod."
57c821c7-ba41-49f6-9644-39ef983972a6,Consecutive Points Segment,11432,False,2022-10-15 19:23,"Eius quos hic quod dolor assumenda totam consequuntur beatae animi excepturi, vitae quidem minima dolores doloremque eveniet voluptates? Voluptatibus non quaerat quis sequi a minima quod alias aliquid, mollitia non laborum neque nam tenetur quas iure, nemo obcaecati amet soluta dolores ex at quis voluptate beatae aspernatur, ipsam quod reprehenderit adipisci, laborum neque odit nesciunt veritatis alias excepturi quae vel ducimus."
246b2364-e2ba-4496-962c-4a2921147c01,String Building,5565,False,2022-11-08 19:23,"Iusto qui reprehenderit numquam distinctio corporis mollitia voluptas molestiae, voluptatem porro repudiandae sapiente, voluptatem quod nisi commodi cum iure, voluptates quos repudiandae delectus atque minus repellendus neque exercitationem alias natus deserunt? Consectetur excepturi a, aperiam quod ullam hic temporibus magni neque accusamus nostrum eum officiis doloremque, nisi commodi accusamus deleniti ratione, enim architecto autem hic?"
4a90aed0-8974-4e25-aadf-8b40e9c99380,"Jee, You See?",3000,True,2022-12-16 19:23,"Exercitationem fugit autem, ducimus odio non architecto. Non facilis eius quo mollitia blanditiis maxime, libero eaque assumenda praesentium ullam iste magnam ipsum deleniti ipsam maxime, illo enim libero, ratione ut iure voluptatibus? Sapiente nemo dolore cum culpa nisi suscipit aperiam repudiandae quod corrupti fugit, perspiciatis quisquam molestias saepe dolore ducimus?"
3b51ef3c-dd55-48d0-a096-0cd8c08be869,Hemose on the Tree,2750,True,2022-09-30 19:23,"Eveniet consequatur iste modi nesciunt illo facere delectus neque, veritatis corrupti ad voluptatibus in veniam, error libero incidunt nesciunt debitis? Iste voluptatum nostrum tempora officia provident minima explicabo, quis accusamus ea saepe quo? Repudiandae iste dolore distinctio repellendus id, earum ratione obcaecati optio omnis quod eius distinctio eveniet vel corrupti enim, architecto expedita laboriosam, culpa animi pariatur."
12abead7-0fb3-42a3-98e4-e716de27ff7b,Very Suspicious,2250,False,2022-11-04 19:23,"Ullam perspiciatis non corrupti tempora assumenda quis tenetur tempore, saepe suscipit explicabo deserunt voluptatibus voluptate minima voluptatum at vero, alias iure eos saepe officia consequuntur dolore sed esse, cum consequatur ipsam cumque porro laboriosam voluptates? Voluptatibus harum culpa reiciendis tenetur sint, doloremque alias voluptas possimus quasi provident pariatur corrupti quidem? Reiciendis qui aliquam a ex iste eius modi dignissimos animi exercitationem, quisquam reiciendis quaerat rerum neque suscipit reprehenderit officiis sit repellendus exercitationem vitae. Totam non atque dolores aperiam, totam officia consequatur dignissimos error autem aliquam iusto facilis animi maiores excepturi, tenetur repudiandae eum dolor blanditiis incidunt, rerum expedita earum architecto quas eligendi amet molestias, ratione saepe impedit labore quae optio unde reiciendis quaerat?"
f5086353-111c-4352-a6ee-9912b2c8eaf8,Where is the Pizza?,1750,False,2022-11-17 19:23,"Obcaecati cum minima facere quae sint error voluptatum deserunt voluptas, obcaecati quisquam culpa alias eos, accusantium animi nam minus enim sapiente, ratione dignissimos deserunt reprehenderit? Accusantium voluptatibus animi, impedit sit quod sapiente deleniti aspernatur quisquam possimus blanditiis odio quam quibusdam, labore officiis corporis cum?"
f8a87fdb-3948-41ef-8462-93cd9baa8502,Dorms War,1000,True,2022-10-01 19:23,"Harum molestias consequatur aspernatur dignissimos consequuntur dicta accusantium, doloribus rem aliquid impedit repellat itaque praesentium perferendis, eaque nihil nulla sapiente, aliquid aspernatur iusto ab necessitatibus, officia aliquam laboriosam fugiat reprehenderit voluptatem dignissimos asperiores tempore porro. Animi cupiditate similique, modi ad magnam aut veritatis fugiat exercitationem beatae velit voluptatibus aliquid, quaerat iure quia dolor, veritatis enim illo perferendis? Cum mollitia nemo nobis, voluptatibus ullam beatae debitis tempora voluptate autem saepe? Adipisci ipsa veritatis, sed nemo ducimus nisi perferendis corrupti."
1e934557-fad7-4485-b604-3249daefaf1f,Prof. Slim,500,False,2022-10-22 19:23,"Quod fugit dicta exercitationem dolore ipsam non, nemo odit corrupti repellat magni harum quisquam velit reiciendis fugiat, ea recusandae vel officiis possimus, aliquam inventore deserunt sunt earum velit quos doloremque amet eius ullam pariatur? Modi impedit cum assumenda natus doloribus, iure ab modi, placeat dolores blanditiis facilis, voluptatum reiciendis adipisci harum inventore, similique aspernatur commodi adipisci quis est nulla? Rerum ipsum incidunt, culpa neque sit dolorum distinctio modi eligendi dolorem, sit veritatis minima possimus, voluptate iusto sunt?"
1dabb53f-b515-4996-a30d-4cb82e1b4b2e,Maximal AND,11444,False,2022-12-04 19:23,"Nemo dolore nisi quos est labore ab deserunt, facere vel amet maxime fuga, praesentium nostrum ea suscipit debitis eius repudiandae exercitationem voluptatibus libero, blanditiis quisquam impedit distinctio rerum doloremque tenetur dignissimos voluptate quam? Tempore non ad adipisci esse suscipit ullam inventore consectetur, reprehenderit beatae accusantium officia doloribus corporis."
e38eb84a-a297-464d-8582-5b3d93fd8729,Fall Down,8057,False,2022-10-22 19:23,"Illo facilis veritatis vel recusandae sit dolorum, blanditiis assumenda illum quisquam, totam culpa animi amet eos fugiat odit error consectetur molestias temporibus veritatis. Quo ad delectus et consectetur alias quaerat, eos corporis illum. Autem sit placeat labore ex repudiandae reiciendis incidunt, quia fugit ipsam distinctio quo non vero tenetur. Ad provident et maxime adipisci saepe iure culpa optio aut quibusdam praesentium, autem nesciunt eos debitis consectetur, aliquam quam dolorum distinctio in ipsum magni enim repellat tempora possimus nesciunt, soluta voluptas eius dicta vel iusto corporis autem nostrum quas ratione aliquam?"
53adb86b-1bab-4157-bddf-7a95e08f136c,Eating Candies,12080,False,2022-10-01 19:23,"Nobis incidunt cum eos saepe nemo sapiente omnis non, explicabo nisi at molestias nemo dolor necessitatibus maxime natus ex voluptates cum, incidunt mollitia accusantium id ab deserunt minima explicabo exercitationem nemo harum, ullam quam qui illo quaerat optio nostrum ea rem magnam quia, iusto veniam impedit numquam at odio distinctio pariatur. Corrupti et asperiores modi ducimus repellendus placeat, eius cumque consequuntur vero non ad omnis, ullam reiciendis voluptates pariatur hic."
5515ff02-df63-4eaa-b820-048eb814b2fd,2-Letter Strings,5191,True,2022-09-27 19:23,"Deserunt quisquam at blanditiis aperiam magnam delectus eius et aspernatur quos porro, est commodi maxime obcaecati odit repellat voluptas, unde maxime nostrum est mollitia consectetur adipisci, tenetur obcaecati tempore minima velit recusandae? Iusto aspernatur labore odio qui temporibus, iure quaerat veniam accusantium qui, ullam nemo cumque iure voluptas repellendus harum perferendis eum optio laudantium omnis, nostrum doloremque explicabo molestias, distinctio nemo hic autem commodi quidem minima optio incidunt unde id placeat?"
308a9e2c-56e1-4bb0-9260-545389e29e85,Colorful Stamp,4075,False,2022-12-09 19:23,"Ad laborum necessitatibus eius molestias nihil officiis voluptate odio tempore mollitia, nihil molestias ducimus cumque consequatur perferendis veritatis nisi illum, hic minima tenetur ipsum natus. Numquam quas voluptates sapiente assumenda dolores, nisi illo voluptatum ex non assumenda culpa, tempore velit facere sit reprehenderit, eveniet modi perspiciatis officia tenetur officiis culpa, architecto adipisci voluptatibus quo dolorum accusantium cum ducimus fugit quae explicabo rem. Ipsum sit error quod, neque doloribus explicabo asperiores dolores eligendi, veniam nostrum omnis consequatur labore minima quae molestias deleniti illum exercitationem accusantium, similique earum magni minima magnam molestias maxime excepturi quasi, dolor sit porro non deleniti aliquam tempore in illum pariatur at fugit."
